id_annonce;titre;description;prix;surface_m2;prix_m2;pieces;chambres;salles_de_bain;type_bien;ville;code_postal;quartier;balcon;terrasse;jardin;ascenseur;cave;nb_parkings;etage;nb_etages_immeuble;surface_terrain_m2;classe_energie;classe_ges;date_publication;date_modification;frais_a_charge;prix_hors_frais;bien_neuf;type_compte;annonce_pro;url
apimo-86749154;Exclusif Appartement de 83m² proche plages;En exclusivité, un bel appartement rénové de 83m², au 2ème et dernier étage sans ascenseur d'une petite copropriété. Le bien est très lumineux, proches des plages et du Mourillon (10mn à pieds). il se compose d'un hall, d'un salon, d'une salle à manger, d'une cuisine, de 3 chambres, d'une salle d'eau avec wc. Il est complété d'un cabanon dans un petit jardin collectif. Climatisation, double vitrage et faibles charges. Proche de toutes les commodités, des transports, des écoles (Bon acceuil, Rave;270000.0;83.84;3220.42;5.0;3.0;;Appartement;Toulon;83000;Aguillon;0;0;0;0;0;;;;;D;D;2026-02-22T21:34:33.805Z;2026-03-05T00:03:26.966Z;;;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/apimo-86749154
iad-france-1869389;Vente Maison de ville 2 pièces;iad France - Roxane Boukari vous propose: - Maison à rénover de 53m2 avec dépendance de 17m2.<br>Dans le recherché quartier de l’Aguillon, à proximité des commerces, des écoles et des transports, découvrez cette maison de 51 m² et jardin plus une dépendance de 17m2 offrant un beau potentiel après travaux.<br>La maison principale se compose de :<br>• Pièce de vie avec séjour ouvert sur une cuisine donnant sur la terrasse.<br>• Une grande chambre,<br>• Une salle d’eau avec WC séparé.<br>En complém;280000.0;70.0;4000.0;2.0;1.0;;Maison;Toulon;83000;Aguillon;0;1;1;0;0;;;2.0;200.0;E;E;1970-01-01T00:00:00.000Z;2026-02-25T17:04:50.316Z;seller;;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/house/iad-france-1869389
iad-france-1961199;Vente Appartement 5 pièces;iad France - Celia Jacob vous propose: TOULON - AGUILLON : PROCHE TOUTES COMMODITÉS - IMMEUBLE STANDING - ASCENSEUR - CAVE - T5 DE 100 M2 - 3 CHAMBRES POSSIBILITÉ 4 - BALCON 40 M2 - EXPOSITION SUD ET OUEST - VUE DÉGAGÉE - POSSIBILITÉ GARAGE ET PARKING<br>Idéalement situé en plein cOEur d’Aguillon, dans un secteur apprécié pour son confort de vie, cet appartement familial bénéficie d’un emplacement privilégié : commerces à proximité immédiate, écoles réputées (Bon Accueil et Fénelon) accessibles;299000.0;100.0;2990.0;5.0;3.0;;Appartement;Toulon;83000;Aguillon;0;1;0;1;1;;4.0;9.0;;C;C;1970-01-01T00:00:00.000Z;2026-02-25T17:04:52.071Z;seller;;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/iad-france-1961199
netty-company38853vjf-appt-3792;Appartement à vendre Toulon;BNF-SS-09<br>Chez Le Beaurepere Agency, appartement à vendre 3P- 62 m², dans un lotissement à Toulon, au sein du quartier prisé Cap Brun, à proximité des plages.<br>Cap Brun à Toulon - T3 62m² + Terrasse <br> Prix : 405 000 € / Honoraires à charge du vendeur<br> Résidence fermée et sécurisée<br>Un cadre de vie idéal au calme, sans nuisances sonores<br>Les + de ce bien :<br>Optimisé et bien agencé - 2 chambres<br>Cellier / Buanderie<br>1 salle de bain / WC séparé<br>Stationnement disponible en su;405000.0;62.0;6532.26;3.0;2.0;;Appartement;Toulon;83000;Aguillon;0;0;0;0;0;;1.0;3.0;;B;B;2026-03-04T14:31:20.947Z;2026-03-04T14:31:20.947Z;seller;405000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/netty-company38853vjf-appt-3792
ag440414-514724711;Cap Brun Toulon T3 grand standing 63.07 m2 et 2 garages;Emplacement d'exception Toulon Cap Brun Dans un cadre calme, verdoyant et recherché, découvrez cet appartement T3 situé au premier étage d'une résidence neuve sécurisée avec ascenseur. Prestations haut de gamme Pompe à chaleur - isolation thermique renforcée Deux terrasses offrant une belle luminosité et une vue dégagée Optimisation de l'espace pour un confort de vie maximal Deux garages fermés en sous-sol complètent ce bien. Vidéophone, interphone et portail sécurisé Un cadre de vie privilégié;423000.0;63.0;6714.29;3.0;2.0;;Appartement;Toulon;83000;Aguillon;0;0;0;0;0;2.0;1.0;3.0;;NS;NS;2026-02-22T22:47:49.950Z;2026-03-04T06:51:44.409Z;seller;423000.0;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/ag440414-514724711
hektor-centreville-384370;Toulon Aguillon Loft de 260m2 avec grand garage;Toulon Aguillon : Dans une rue très calme, Loft de 160m2 composé d'une vaste entrée, wc séparé, belle pièce de vie avec très grande hauteur sous plafond avec cheminée, cuisine ouverte avec espace buanderie, 3 chambres, salle d'eau.<br> Le bien est également proposé avec un garage d'environ 60m2, sanitaire et grand espace bureaux de 40m2.<br> Idéal pour appartement et entreprise<br> Le tout pourrait etre très facilement reuni pour faire un loft de 260m2. <br>;450000.0;260.0;1730.77;6.0;3.0;;Appartement;Toulon;83000;Aguillon;0;0;0;0;0;;0.0;;;C;A;1970-01-01T00:00:00.000Z;2026-02-24T21:25:20.201Z;seller;450000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-centreville-384370
ag311656-515521838;Spécial investisseur - T1 vendu loué - Garantie Visale avec rendement de 7%;Spécial investisseur – Rentabilité nette > 7 % - Garantie Visale À saisir ! Appartement Type 1 de 32 m², idéal pour un investissement locatif sécurisé et performant. Situé au 1er étage d'une petite copropriété, cet appartement bénéficie de très faibles charges, un atout majeur pour optimiser la rentabilité. Locataire en place avec bail non meublé de 3 ans datant du 22/05/2025. Il se compose de : • une cuisine séparée, • un séjour avec coin nuit, • une salle de bain avec toilettes. • placard et d;80000.0;32.0;2500.0;2.0;1.0;1.0;Appartement;Toulon;83200;Barbès;0;0;0;0;0;;1.0;3.0;;D;B;2026-02-25T14:50:32.662Z;2026-02-25T14:50:32.662Z;seller;80000.0;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/ag311656-515521838
apimo-83442541;Beau T3 loué de 52 m²;"En exclusivité, sur Toulon Ouest, un T3 de 52 m² au 1er étage sans ascenseur composé de deux chambres, un séjour, une salle d'eau, un wc indépendant, une cuisine et deux petits balcons pour chacune des chambres. Cave et Parking collectif. Loué 670 euros par mois. Résidence Las Plaisance. Contactez Mme TELLENE au <span class=""importDescriptionDecorator"" data-type=""phone"">06 60 76 17 89</span>.";90000.0;52.15;1725.79;3.0;2.0;;Appartement;Toulon;83200;Barbès;0;0;0;0;0;;1.0;;;D;D;1970-01-01T00:00:00.000Z;2026-03-07T09:03:13.365Z;;;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/apimo-83442541
iad-france-2024301;Vente Appartement 1 pièce;iad France - Nicolas TERRE vous propose: NOUVEAUTE Toulon Ouest / BEAU STUDIO RENOVE<br>En recherche d'une belle opportunité sans travaux et à rentabilité ? ou encore d'un chaleureux pied à terre Toulonnais situé dans les quartiers Ouest de la ville (St Roch/Barbès) j'ai le bien qu'il vous faut !! <br>C'est dans une ancienne maison de ville composée de 4 appartements et à la toiture intégralement rénovée en 2025 que l'on pourra trouver ce lumineux et traversant studio de 25 m².<br>Il se compose;95000.0;25.0;3800.0;1.0;;;Appartement;Toulon;83200;Barbès;0;0;0;0;0;;1.0;2.0;;NS;NS;2026-03-03T18:59:22.963Z;2026-03-03T18:59:22.963Z;seller;;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/iad-france-2024301
hektor-mourillon-386964;TOULON OUEST - Appartement T4;Situé à Toulon Ouest, dans une résidence fermée et sécurisée avec stationnement collectif, cet appartement de type 4 pièces, au rez de chaussée ( surelevé ) , représente une opportunité d'investissement locatif stable et rentable<br> Le logement, se compose d'un salon lumineux, d'un séjour avec cuisine séparée, de trois chambres confortables avec rangements, ainsi qu'une salle d'eau avec WC séparé. Une cave complète ce bien.<br> L'appartement est actuellement loué 795 EUR par mois, avec des loca;109000.0;68.0;1602.94;4.0;3.0;;Appartement;Toulon;83000;Barbès;0;0;0;0;1;;0.0;5.0;;C;D;1970-01-01T00:00:00.000Z;2026-02-07T21:21:32.544Z;seller;108000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-mourillon-386964
hektor-mourillon-386965;TOULON OUEST - APPARTEMENT VENDU LOUE - 3 CHAMBRES - CAVE -;Situé à Toulon Ouest, dans une résidence fermée et sécurisée avec stationnement collectif, cet appartement de type 4 pièces, au troisième étage sans ascenseur, représente une opportunité d'investissement locatif stable et rentable<br> Le logement, se compose d'un salon lumineux, d'un séjour avec cuisine séparée, de trois chambres confortables, ainsi qu'une salle d'eau avec WC. Une cave complète ce bien.<br> L'appartement est actuellement loué 730 EUR par mois, avec des locataires sérieux et à jo;109000.0;67.0;1626.87;4.0;3.0;;Appartement;Toulon;83000;Barbès;0;0;0;0;0;;3.0;;;D;E;1970-01-01T00:00:00.000Z;2026-02-10T21:25:37.319Z;;109000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-mourillon-386965
hektor-mourillon-386963;TOULON OUEST - VENDU LOUE - APPARTEMENT 4 PIECES - 3 CHAMBRE;Dans le secteur de Toulon Ouest, au sein d'une résidence fermée et sécurisée avec stationnement collectif, venez découvrir cet appartement de quatre pièces situé en rez-de-chaussée surélevé, en bon état général.<br> L'appartement se compose d'un salon lumineux ouvert sur un séjour convivial avec une cuisine moderne entièrement neuve, de trois chambres confortables, d'une salle d'eau avec WC et d'une cave privative offrant un espace de rangement supplémentaire<br> La résidence offre un cadre de v;124000.0;66.0;1878.79;4.0;3.0;;Appartement;Toulon;83000;Barbès;0;0;0;0;1;;0.0;;;D;E;1970-01-01T00:00:00.000Z;2026-02-07T21:21:32.642Z;;124000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-mourillon-386963
ag135538-488479277;Viager occupé - Maison T5 de 138 m2 - Monsieur 83 ans;<p> Perspectives patrimoniales : Bénéficiez d'une décote immédiate de 33 % par rapport à la valeur estimée à 375 000 euros en pleine propriété. Vous devenez propriétaire de ce bien en versant 130 000 euros le jour de la signature chez le notaire, et par le versement d'une rente mensuelle de 1525 euros. Vous augmentez ainsi votre patrimoine en toute sérénité sans les risques de gestion locative. De plus, votre occupant (le vendeur) garde l'obligation d'entretien. Enfin, vous aurez l'avantage des;130000.0;138.0;942.03;5.0;3.0;;Maison;Toulon;83200;Barbès;0;0;0;0;0;;;;;B;C;1970-01-01T00:00:00.000Z;2026-03-06T01:07:51.042Z;purchaser;120370.37037037;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/house/ag135538-488479277
iad-france-1934024;Vente Appartement 3 pièces;iad France - David Scherrer vous propose: <br>Venez découvrir cet appartement de type T3 à Toulon, quartier saint Roch, barbes.<br>Bienvenue dans ce bel appartement de 68.54m² situé au cOEur de Toulon, au 5ème et dernier étage, avec ascenseur.<br>L'appartement se compose d'une entrée donnant sur le salon - salle à manger, d'une cuisine équipée, deux chambres, dont une avec balcon, une salle d'eau avec douche à l'italienne et WC et de nombreux rangements.<br>L'immeuble se trouve à proximité de 3;140000.0;69.0;2028.99;3.0;2.0;;Appartement;Toulon;83200;Barbès;0;0;0;1;0;;5.0;6.0;;D;D;1970-01-01T00:00:00.000Z;2026-02-25T16:20:14.490Z;seller;;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/iad-france-1934024
hektor-Agence-Gambetta-1030;Spacieux appartement de type 3, dernier étage, ascenceur;quartier saint roch, superbe appartement de type 3 de 68 m2, intégralement rénové, composé de 2 grandes chambres, spacieux salon/salle a manger, cuisine indépendante équipée au gout du jour, salle d'eau avec douche à l'italienne, double vitrage, electricité revue. L'appartement est baigné de lumière, l espace est sublimé grace a la hauteur sous plafond. Situé au dernier étage avec ascenceur. <br>;140000.0;68.0;2058.82;3.0;2.0;;Appartement;Toulon;83200;Barbès;0;0;0;1;0;;5.0;6.0;;C;D;1970-01-01T00:00:00.000Z;2026-02-27T17:01:21.656Z;seller;140000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-Agence-Gambetta-1030
ag743447-491236568;Appartement 4 pièces;Exclusivité Toulon Ouest, Idéal pour colocation, professions libérales / siège administratif ou famille pour ce grand T4 avec 3 chambres, proche écoles et centre ville, secteur Bas Valbourdin / Barbès. À seulement 20 minutes à pied (ou 8 en bus) de la gare de Toulon, découvrez cet appartement traversant de 80 m², situé au second étage dans une petite copropriété bien entretenue des années 70. Ascenseur à partir du premier étage! Idéal pour la colocation grâce à ses 3 grandes chambres de 12, 13 e;159000.0;81.0;1962.96;4.0;3.0;;Appartement;Toulon;83200;Barbès;1;0;0;1;0;;1.0;6.0;;D;D;1970-01-01T00:00:00.000Z;2026-03-09T16:37:12.531Z;seller;159000.0;0;mandatary;1;https://www.bienici.com/annonce/vente/toulon/flat/ag743447-491236568
hektor-centreville-390242;Toulon Ouest dans une jolie copropriété bien arborée !;Toulon Ouest, appartement T3, exposition Est.<br> Appartement à rafraîchir, deux chambres, possibilité de 3 chambres, cuisine fermée ouvrant sur loggia, salle d'eau avec WC séparés, séjour de 26 m2 ouvrant une terrasse et un blacon. Une cave complète ce bien.<br> <br> Possiblité d'un garage en supplément.<br>;165500.0;66.35;2494.35;3.0;2.0;;Appartement;Toulon;83200;Barbès;0;0;0;0;1;;3.0;5.0;;C;C;2026-01-31T09:37:47.978Z;2026-03-10T08:42:42.894Z;;165500.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-centreville-390242
gedeon-32297997;IDEAL INVESTISSEMENT TOULON OUEST ! F4 DANS UNE RESIDENCE FERMEE VENDU LOUE;DANS LE QUARTIER TRES CONVIVIAL DU PONT DU LAS, DANS UNE RESIDENCE FERMEE, APPARTEMENT TYPE 4 TRAVERSANT ET EN BON ETAT. IL SE COMPOSE D'UN SEJOUR AVEC DE BEAUX VOLUMES, D'UNE SPACIEUSE CUISINE EQUIPEE , DE TROIS CHAMBRES , D'UNE SALLE D'EAU ET D'UN WC INDEPENDANT. EXPOSITION EST / OUEST. DOUBEL VITRAGE ET VOLETS ROULANTS ELECTRIQUES. BONNES PRESTATIONS. DANS UNE RESIDENCE CALEM AVEC PARKING PRIVE. PROCHE DES COMMODITES, TRANSPORTS ET ECOLES. ACTUELLEMENT LOUE 650€/MOIS HC ( FAIBLES CHARGES) BON;172800.0;62.0;2787.1;4.0;3.0;;Appartement;Toulon;83000;Barbès;0;0;0;0;0;;0.0;5.0;;C;D;1970-01-01T00:00:00.000Z;2026-02-18T02:26:43.422Z;purchaser;160000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/gedeon-32297997
century-21-202_3064_4173;;EXCLUSIVITÉ AMEPI - TOULON OUEST<br>RARE A LA VENTE !<br>APPARTEMENT 3 PIECES + 2 JARDINS + 2 DEPENDANCES + 1 CAVE !!<br>Venez découvrez cet appartement niché au 2ème et dernier étage d'une maison de 3 lots.<br>Profitez du calme absolu sans vis-à-vis et sans travaux à prévoir.<br>Il se compose d'un DOUBLE SÉJOUR avec une cuisine ouverte, d'une salle d'eau avec WC. Avec ses deux chambres, dont une avec placard et l'autre avec son coin dressing, cet espace est idéal pour votre confort.<br>L'appart;179990.0;65.64;2742.08;3.0;2.0;0.0;Appartement;Toulon;83200;Barbès;0;0;0;0;0;0.0;2.0;3.0;;E;B;1970-01-01T00:00:00.000Z;2026-03-07T01:55:03.611Z;seller;;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/century-21-202_3064_4173
hektor-gravier11-158;Appartement T3 en rez-de-chaussée avec garage et parking pri;Découvrez cet agréable appartement situé dans une résidence recherchée de Toulon, au rez-de-chaussée, offrant une surface de 61,77m2 carrez et 84m2 au sol grâce à ses espaces annexes partfaitement aménagés.<br> Ce bien est actuellement loué à un locataire très sérieux, avec un loyer de 900EUR par mois, idéal pour un investissement sécurisé. Il se compose de deux balcons fermés, offrant des surfaces pratiques supplémentaires, un salon lumineux ouvert sur une salle à manger transformable en une tr;180000.0;83.98;2143.37;3.0;2.0;;Appartement;Toulon;83200;Barbès;0;0;0;0;1;1.0;;4.0;;D;D;1970-01-01T00:00:00.000Z;2026-03-07T19:13:38.084Z;purchaser;165000.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/hektor-gravier11-158
nestenn-1-99939433587;À vendre : Appartement lumineux 4 pièces à Toulon - St Roch;TOULON <br>Découvrez cet appartement baigné de lumière de 86 m².<br>Situé au 2ème étage sur 5 de cette résidence du quartier St Roch à Toulon.<br>Ce bien, entièrement rénové et en excellent état, vous offre un espace de vie agréable avec un séjour spacieux de 34.77 m² exposé plein sud, idéal pour profiter de la lumière naturelle. Vous apprécierez la cuisine américaine aménagée et équipée, parfaite pour vos moments de convivialité.<br>Avec ses 3 chambres confortables et 2 salles d'eau, cet appart;267500.0;86.0;3110.47;4.0;3.0;;Appartement;Toulon;83000;Barbès;0;0;0;1;0;;2.0;6.0;;C;C;2026-02-19T15:18:43.967Z;2026-03-06T11:39:53.161Z;seller;267500.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/nestenn-1-99939433587
nestenn-1-99939442246;À vendre : Appartement lumineux 4 pièces à Toulon - St Roch -Garage.;TOULON T4 et garage.<br>Découvrez cet appartement baigné de lumière de 86 m².<br>Situé au 2ème étage sur 5 de cette résidence du quartier St Roch à Toulon.<br>Ce bien, entièrement rénové et en excellent état, vous offre un espace de vie agréable avec un séjour spacieux de 34.77 m² exposé plein sud, idéal pour profiter de la lumière naturelle. Vous apprécierez la cuisine américaine aménagée et équipée, parfaite pour vos moments de convivialité.<br>Avec ses 3 chambres confortables et 2 salles d'ea;294200.0;86.0;3420.93;4.0;3.0;;Appartement;Toulon;83200;Barbès;0;0;0;1;0;;2.0;6.0;;C;C;2026-03-03T11:29:20.053Z;2026-03-06T11:39:54.976Z;seller;294200.0;0;agency;1;https://www.bienici.com/annonce/vente/toulon/flat/nestenn-1-99939442246
